44.828,11.028,2.5
44.905,11.128,2.9
44.876,10.979,2.3
44.856,10.964,1.9
44.436,7.278,1.6
44.889,11.142,2.2
44.899,10.988,3.6
44.812,10.52,2.9
44.891,10.98,4.2
44.863,10.918,2.8
44.794,11.173,2.7
44.904,11.047,2.4
44.818,11.358,3.1
44.789,11.478,2.5
44.846,11.05,2.3
44.813,11.478,2.3
44.719,11.135,2.4
44.916,11.596,2.2
44.898,11.096,2.5
44.895,10.934,2.1
44.904,10.954,2.2
44.887,10.989,2.2
44.854,10.975,1.9
44.853,11.264,1.6
44.891,10.924,1.9
44.883,10.952,2
44.89,10.969,1.5
44.851,10.961,1.8
44.808,11.387,2.2
44.864,11.122,2.9
44.898,11.035,2.1
44.945,10.842,1.9
44.817,11.106,2.2
44.922,10.913,2.8
44.866,11.044,2.2
44.816,11.139,2.3
44.903,11.049,1.6
44.864,11.11,2.2
44.91,11.121,1.9
44.845,11.338,1.8
44.855,10.917,2
44.845,11.283,1.9
44.851,10.909,2.1
44.852,10.922,1.9
44.854,11.155,2.2
44.881,10.905,1.9
44.711,11.16,2
44.811,10.987,1.9
44.746,11.157,2
44.888,11,1.8
44.939,11.087,2.7
44.909,11.026,2.3
44.904,11.013,2.1
44.752,11.276,1.5
44.912,11.086,2.6
44.842,11.127,1.9
44.895,11.137,2.2
44.856,11.096,1.6
44.691,11.169,2.3
44.856,11.45,2
44.87,11.188,1.6
44.734,11.102,2.3
44.818,11.107,1.9
44.857,11.252,1.6
44.844,10.963,1.7
44.895,10.912,1.6
44.851,11.151,1.7
44.873,11.094,2.3
45.111,10.864,2
44.917,11.004,2.3
44.864,11.076,2.1
44.896,11.123,1.7
44.944,11.059,2.4
44.922,10.95,2.2
44.943,10.958,2.8
44.804,11.169,2.1
44.901,10.988,2.1
44.898,11.025,2.3
44.839,11.038,2.4
44.809,11.615,1.8
44.289,7.418,1.3
44.934,10.957,2.8
44.891,10.963,2.7
44.286,7.991,0.8
44.881,10.978,3.3
44.856,11.116,2.4
44.727,11.161,2.3
44.973,10.964,3.1
44.932,11.053,2.3
44.923,11.041,2.5
44.966,11.054,2.3
45.016,10.954,2
44.877,10.986,3.6
44.792,11.108,2.7
44.766,11.089,2.3
44.884,10.889,2.6
44.76,11.279,2.7
44.862,11.057,2.1
44.88,11.411,2.1
44.707,11.247,2.5
44.923,11.074,2.1
44.903,11.348,2.3
44.807,10.925,2.5
44.995,11.117,2.7
44.81,11.156,2.1
